"movie_id","movie_year","log_opening_weekend","z_log_star_power","z_genre_familiarity","interaction_z","z_log_production_budget","z_tomatoMeter","star_power","genre_familiarity","tomatoMeter","production_budget","opening_weekend","log_production_budget","log_star_power","actor_avg_per_film_1"
"tt0134847",2000,16.2645904419717,0.74114633019104,0.460784770408262,0.341508941596004,-0.235204101780137,0.259815728915001,117312033.5,66.626213592233,59,23000000,11577688,16.9510048173717,18.580347904269,6872790
"tt0134983",2000,15.5696789188449,0.639971679654161,0.460784770408262,0.294889203477232,0.922673060627013,0.0178474448972129,109923412.5,66.626213592233,53,90000000,5778639,18.3153202394057,18.5152944403593,164015099
"tt0138749",2000,16.368593868452,-0.0193529988510238,-1.5231198259054,0.0294769362407188,0.968559223793894,-0.183792791784277,71941268.25,21.288430420712,48,95000000,12846652,18.3693874600911,18.091360639251,114044061
"tt0138946",2000,10.9567537394374,0.438191531045714,-0.118499440293183,-0.05192545117013,-0.199084299362812,0.461455965596491,96548251.5,53.3879449838188,64,24000000,57339,16.9935644299789,18.3855534672447,126395200
"tt0141399",2000,14.1293763259115,-0.168517947977419,-1.13102982538479,0.190598825275103,0.315335438922906,-1.11133788051913,65361912.5,30.248786407767,25,44000000,1368705,17.5997002146098,17.9954502844033,51161900
"tt0141907",2001,14.9240266417493,-1.13692870590428,0.859512863488477,-0.977204847594037,0.922673060627013,-1.59527444855471,35067303,75.7382686084142,13,90000000,3029858,18.3153202394057,17.3727797443396,51698400
"tt0141926",2000,16.7886551906696,-0.403907706033037,0.564339014338088,-0.227940876706243,0.606388285826313,0.622768154941683,56181547.5,68.992718446602,68,62000000,19553310,17.9426449591384,17.8440989424503,107920450
"tt0144084",2000,15.4171211164342,-0.203958075372702,0.101442693181694,-0.0206900564619619,-1.244788899022,0.622768154941683,63889329,58.4142394822006,68,7000000,4961015,15.7614208498767,17.9726629257494,150605470
"tt0144528",2000,17.5654576181156,-0.000222479348097825,-0.338441573768065,7.5296260701121e-05,0.86411968795782,-1.03068178584654,72831652.25,48.3616504854369,27,84000000,42518830,18.2463273687124,18.10366121606,143607806
"tt0144964",2000,15.4383250043167,-1.44873164290561,-1.58861567249349,2.30147779315711,-0.164439192750553,-1.6759305432273,28696797.25,19.7916666666667,11,25000000,5067331,17.0343864228325,17.1722961152732,12225793
"tt0145487",2002,18.5590862624526,0.669570585659417,-0.393759011764766,-0.263649452116008,1.29156709388919,1.50998519634024,112035460.5,47.0974919093851,90,139000000,114844116,18.7499844982892,18.5343259996814,291356454
"tt0146309",2000,10.7508354116734,-0.669649289867246,0.84004112531364,-0.562532943025561,0.822712096106041,1.22768886498615,47357317.5,75.293284789644,83,80000000,46668,18.1975372051382,17.6732319274269,79184531
"tt0146316",2001,17.6811910253408,-0.674048262333988,-0.390661235236951,0.263324526772716,1.13070537395347,-1.31297811720062,47223558.5,47.168284789644,20,115000000,47735743,18.5604426950232,17.670403467975,168448280
"tt0146882",2000,15.6763463618628,0.432377016994256,-1.15890981413513,-0.501085968401113,-0.00970520990636785,1.55031324367654,96187967.5,29.6116504854369,91,30000000,6429107,17.2167079729598,18.3818148402468,38129426
"tt0146984",2000,16.2593098426566,1.03704409188301,-0.362338706982641,-0.375761215336877,0.822712096106041,-0.385433028465767,141895976.5,47.8155339805825,43,80000000,11516712,18.1975372051382,18.7706047943007,243741726
"tt0149367",2000,14.7371990954384,-1.33177457981551,0.101442693181694,-0.135098800087405,-0.06825858122844,-0.183792791784277,30938049.25,58.4142394822006,48,28000000,2513530,17.1477151038538,17.2474973839936,47844724
"tt0149624",2000,14.0816921425701,0.410667392642716,-0.306578729481966,-0.125901887476076,0.535028013889529,-0.829041549165046,94854617.5,49.0898058252427,32,57000000,1304971,17.8585618433427,18.3678559458325,155688121
"tt0156323",2000,15.0221057209003,-1.04246135028616,0.834730651265955,-0.870174441843955,-0.942083442720319,-1.7162585905636,37263338.25,75.171925566343,10,10000000,3342085,16.1180957509583,17.4335205393582,10316694
"tt0156812",2000,10.94982360775,-1.42397869323578,-1.23546914832256,1.75928174336149,-1.37561460200124,0.824408391623174,29157180.75,27.8620550161812,73,6000000,56943,15.607270193859,17.1882118126288,32744856
"tt0156841",2000,15.5854312884273,0.546744937592711,0.126224905404221,0.0690128280278766,-0.164439192750553,-1.35330616453692,103527861.5,58.9805825242719,19,25000000,5870387,17.0343864228325,18.4553513373396,95027505
"tt0157472",2002,16.1288707900785,-1.1570740483872,-1.28282087524773,1.4843187434785,-0.131153073178251,-0.95002569117394,34616002.25,26.7799352750809,29,26000000,10108333,17.0736071344473,17.3598266547741,15247516
"tt0158622",2000,16.16864008502,-0.485681599334976,-1.51736681235374,0.736957140201781,0.85395564691893,-1.11133788051913,53303886,21.4199029126214,25,83000000,10518435,18.2343511778091,17.7915198133063,160340374
"tt0159273",2001,16.7459645168009,-0.0980688640497397,-0.168948943746173,0.0165686309955905,0.234446902352468,0.0178474448972129,68390723.5,52.2350323624596,53,40000000,18736133,17.5043900370782,18.0407477666722,53952882
"tt0159365",2003,16.4896592763563,-0.0833810631008639,-1.33061514167688,0.110948105091125,0.812036643619185,0.70342424961428,69039664.25,25.6877022653722,70,79000000,14500000,18.1849584230895,18.0501917560892,118610808
"tt0160009",2000,16.1583729211432,-1.61008826341045,-0.329590783688592,0.530670252545254,0.578559980311009,-1.47429030654581,25868762,48.5639158576052,16,60000000,10410993,17.909855136853,17.0685467370159,44808752
"tt0160127",2000,17.5075986339411,0.492556840206496,-1.21865264717156,-0.600255697200106,0.950501366294413,0.622768154941683,99982863.5,28.246359223301,68,93000000,40128550,18.3481100618702,18.4205093742694,187928887
"tt0160184",2002,10.3828534684838,-1.086605750509,-0.674771596788002,0.733210697349984,0.504714531594075,-1.39363421187322,36220523.5,40.6755663430421,18,55000000,32300,17.8228437613786,17.4051364912644,93576471
"tt0160399",2001,14.9216028018862,-0.264554981164236,-0.273388266683945,0.072326227743094,-0.00970520990636785,-1.15166592785543,61447898.75,49.8483009708738,24,30000000,3022523,17.2167079729598,17.9337002151986,92141630
"tt0160484",2000,15.8892819295702,-1.09822433992227,0.925451249580547,-1.01635308770084,0.42382599463787,0.0178474448972129,35950944.75,77.245145631068,53,50000000,7954766,17.7275335833924,17.3976659491566,56528680
"tt0160797",2000,16.5243059480109,0.909653023977117,0.822782084658672,0.748446211383957,0.578559980311009,-0.627401312483556,130736531,74.8988673139159,37,60000000,15011181,17.909855136853,18.6886946498677,121220640
"tt0161081",2000,17.2067572621065,0.559117129912909,-1.46913000642062,-0.821415752658831,1.01209119051316,-0.224120839120575,104354720,22.5222491909385,47,100000000,29702959,18.4206807539524,18.4633064324382,194613947
"tt0161083",2001,16.3842308733414,0.346711534974691,0.834730651265955,0.289410745390843,0.578559980311009,-1.7162585905636,91033076.75,75.171925566343,10,60000000,13049114,17.909855136853,18.3267334901922,133908267
"tt0162222",2000,17.178777835945,0.262018033055457,-0.0463655011454865,-0.0121485974117709,0.922673060627013,0.0178474448972129,86208306.5,55.0364077669903,53,90000000,28883406,18.3153202394057,18.2722771057002,194282589
"tt0162346",2001,11.5007719087977,1.23158229918654,1.23522890236207,1.52128605159274,-1.244788899022,1.63096933834913,160802799.5,84.3244336569579,93,7000000,98791,15.7614208498767,18.8956893306023,91838283
"tt0162650",2000,16.8935026795187,0.658532489296893,0.732061486344079,0.48208627292055,0.353061084132307,-0.74838545449245,111243126.75,72.8256472491909,34,46000000,21714757,17.6441519761925,18.5272287040689,212098375
"tt0162983",2000,16.4232230892532,-1.21080297841503,1.23522890236207,-1.49561883400432,0.578559980311009,-1.63560249589101,33440553.5,84.3244336569579,12,60000000,13567978,17.909855136853,17.3252799279811,32539778
"tt0163025",2001,17.7428486071189,-0.0828503621354969,-0.393759011764766,0.0326230767188262,0.950501366294413,-0.143464744447979,69063226.75,47.0974919093851,49,93000000,50771645,18.3481100618702,18.0505329871774,24919512
"tt0163978",2000,16.5419193376901,0.475868726698116,-0.0463655011454865,-0.0220638919928227,0.42382599463787,-1.27265006986432,98915767.25,55.0364077669903,21,50000000,15277921,17.7275335833924,18.4097792201836,273006459
"tt0163983",2000,16.0576750395803,-1.45346432780447,-0.208334959599825,0.30280743201293,0.646491208127661,-1.99855492191769,28609604.75,51.3349514563107,3,65000000,9413684,17.9898978432445,17.1692530847845,24818719
"tt0164052",2000,17.0894193817998,0.688784679814316,-0.530946257996582,-0.365707648312785,0.968559223793894,-1.07100983318283,113428167,43.9623786407767,26,95000000,26414386,18.3693874600911,18.5466803134747,33699548
"tt0164184",2002,17.2552401786563,0.0938993737480102,-0.168948943746173,-0.0158642000131534,0.684784347631536,0.259815728915001,77375430,52.2350323624596,59,68000000,31178526,18.0350182778463,18.1641798592282,113157446
"tt0164212",2000,11.6069985162101,-0.255575076399303,0.990504556664667,-0.25314827774343,-0.164439192750553,0.0178474448972129,61803720,78.7317961165049,53,25000000,109863,17.0343864228325,17.9394741309713,98049941
"tt0164334",2001,16.6316619955156,-0.679201271826262,1.92116513352115,-1.30485780207584,0.578559980311009,-0.829041549165046,47067352,100,32,60000000,16712407,17.909855136853,17.667090176402,98049941
"tt0165929",2000,16.7066877691736,-0.121059384077149,0.732061486344079,-0.0886229126434162,-0.164439192750553,-0.829041549165046,67387174.25,72.8256472491909,32,25000000,18014503,17.0343864228325,18.0259652795874,140625777
"tt0165982",2003,15.7433262713616,0.625837629975102,-1.82891462315116,-1.14460359317973,0.578559980311009,-0.304776933793171,108928961,14.3001618122977,45,60000000,6874477,17.909855136853,18.5062065029579,147306295
"tt0166110",2001,14.8535051622919,-1.09247535882024,0.524952998484436,-0.573498215383044,-0.54319736671276,0.0178474448972129,36084083,68.0926375404531,53,16000000,2823548,16.5880993427041,17.4013624396575,54570816
"tt0166276",2001,14.8032207082111,-0.971359355586824,-0.477398978015778,0.463725963643214,0.767939074010887,-1.31297811720062,39006459,45.1860841423948,20,75000000,2685078,18.1329986848339,17.4792378314026,96788570
"tt0166813",2002,16.6930242822896,0.085242993708985,-1.36734592050669,-0.116556659699758,0.822712096106041,0.663096202277981,76945962.75,24.8483009708738,69,80000000,17770036,18.1975372051382,18.158613963982,155688121
"tt0167190",2004,16.9584742426074,-1.09299292423164,-1.72580291872531,1.88629037878508,0.659448517524391,-1.43396225920952,36072076.75,16.6565533980583,17,66000000,23172440,18.0051653151422,17.4010296544921,56176550
"tt0167203",2000,14.6957371255388,-1.71584892146506,-1.3036202319345,2.23681536896484,0.42382599463787,-1.7162585905636,24168109,26.3046116504854,10,50000000,2411445,17.7275335833924,17.0005445535113,24818719
"tt0167260",2003,18.1008846798078,1.52629830148668,-0.132218164916367,-0.201804360537537,0.959578322166326,1.63096933834913,194352944.5,53.0744336569579,93,94000000,72629713,18.3588053508726,19.0851863707947,109749595
"tt0167261",2002,17.9427663711205,1.52629830148668,-0.132218164916367,-0.201804360537537,0.959578322166326,1.71162543302173,194352944.5,53.0744336569579,95,94000000,62007528,18.3588053508726,19.0851863707947,109749595
"tt0167456",2004,14.8332059514127,-0.833288971214647,-1.26379167657687,1.05310366600437,0.535028013889529,-1.35330616453692,42627688.25,27.2148058252427,19,57000000,2766810,17.8585618433427,17.5680145824869,27910422
"tt0168786",2002,12.2549294741441,-0.718759703402482,0.867036035056031,-0.623190563396136,-0.752704363165228,1.02604862830466,45885274.25,75.9101941747573,78,12500000,210013,16.3412392822725,17.6416548229096,99939303
"tt0170016",2000,17.8243395511907,0.346659332434423,-0.405265038868081,-0.140488907833019,1.1877814839662,1.91326566970322,91030021.25,46.8345469255663,100,123000000,55082330,18.6276949214668,18.3266999249064,196298840
"tt0171356",2000,13.463268630814,0.161172950671214,-0.274273345691891,-0.0442054444156278,-0.656523755280345,-1.07100983318283,80795799.5,49.828074433657,26,14000000,703109,16.4545679590081,18.2074355481307,111651520
"tt0171433",2000,15.9047380605536,0.101771220131011,0.126224905404221,0.012846062633909,-0.0384770250530638,0.663096202277981,77768055,58.9805825242719,69,29000000,8078671,17.1828064224335,18.1692413135733,177159009
"tt0171580",2000,15.7820564605591,0.344048975436994,-1.00756130377615,-0.346650434254147,0.121120509238345,1.22768886498615,90877363.5,33.0703883495146,83,35000000,7145950,17.3708586480251,18.3250215127367,81405915
"tt0172156",2003,17.6554479356902,0.676231002641751,-0.157000377138889,-0.106168522447764,1.23475640596146,-1.19199397519173,112516284.25,52.5080906148867,23,130000000,46522560,18.6830450161122,18.5386085269101,243741726
"tt0172495",2000,17.365674289724,-0.0912950960915011,0.0709074674075193,-0.00647350405057446,1.03717737012647,0.0178474448972129,68689242.75,57.7164239482201,53,103000000,34819017,18.4502395559026,18.0451031765211,93470276
"tt0173840",2001,16.2499002785819,-0.101369551453373,-1.64172041297032,0.166420461874648,1.2792670628424,-0.345104981129469,68245733,18.578074433657,44,137000000,11408853,18.7354914910917,18.0386254845813,76800756
"tt0174336",2000,14.5954682620108,-2.07508424532661,0.859512863488477,-1.7835616016805,-1.96387966491556,-1.59527444855471,19183531,75.7382686084142,13,3000000,2181379,14.9141231799657,16.7695627606224,67341663
"tt0174480",2000,16.2122239507994,-0.530607938250243,1.01528676888719,-0.53871921917198,0.646491208127661,-1.35330616453692,51786133.25,79.298139158576,19,65000000,10987006,17.9898978432445,17.762632992826,59192616
"tt0175142",2000,17.5614003455104,0.130123174145035,1.23522890236207,0.16073190557104,-0.39735024572507,-0.0628086497753831,79198751.5,84.3244336569579,51,19000000,42346669,16.7599495897623,18.187471105398,93968437
"tt0176783",2000,14.6578231554093,-0.874586129418516,0.924566170572597,-0.808612748512387,-0.199084299362812,0.0178474448972129,41510677.25,77.2249190938511,53,24000000,2321729,16.9935644299789,17.541461259332,79642673
"tt0177971",2000,17.5369792422032,0.509759340563529,0.0709074674075193,0.036145743826687,1.29765089977652,-0.264448886456873,101094902.25,57.7164239482201,46,140000000,41325042,18.7571529877164,18.4315702697625,132116518
"tt0179098",2002,12.7061567855641,-0.216106883983001,1.01528676888719,-0.219410459973379,-0.312410690456252,0.421127918260193,63392204,79.298139158576,63,21000000,329771,16.8600330433067,17.9648514623217,89705111
"tt0179626",2001,16.1690886252543,-0.875831025707986,-0.00122647174017689,0.00107418200220099,0.578559980311009,-0.829041549165046,41477463.5,56.0679611650486,32,60000000,10523154,17.909855136853,17.5406608136136,66396458
"tt0180052",2002,14.5961652840685,-0.444868005801277,-0.221168605215059,0.0983908363478732,1.01209119051316,-1.91789882724509,54721223.75,51.0416666666667,5,100000000,2182900,18.4206807539524,17.8177622131553,143607806
"tt0180734",2001,16.0547663184574,-0.603305552299903,0.83251795374609,-0.50226270388437,0.0450678111279254,0.0178474448972129,49421184.5,75.121359223301,53,32000000,9386342,17.281246492014,17.7158897465009,111141879
"tt0181151",2000,14.9170342709871,1.1125190228918,0.770562423189785,0.857265354124241,0.578559980311009,-0.425761075802065,148951871,73.705501618123,42,60000000,3008746,17.909855136853,18.8191338050204,343397247
"tt0181689",2002,17.3900203131045,1.04614073627816,-1.6656175461849,-1.74247036612369,1.02889742850224,1.50998519634024,142728354.75,18.0319579288026,90,102000000,35677125,18.4404833810525,18.7764537715368,268479057
"tt0181852",2003,17.6006415895378,-0.502134952687129,0.66789325826791,-0.33537254964041,1.60035639063189,0.663096202277981,52742945.5,71.3592233009709,69,200000000,44041440,19.1138279295123,17.7809406057399,124316122
"tt0181875",2000,14.6547677500743,-0.756896197276305,-1.11155808720995,0.841334089260935,0.578559980311009,0.0178474448972129,44773801,30.6937702265372,53,60000000,2314646,17.909855136853,17.6171337495509,19047767
"tt0181984",2000,15.5633407796019,0.911823684382425,0.990504556664667,0.903165514255557,-1.244788899022,0.0178474448972129,130919126.75,78.7317961165049,53,7000000,5742129,15.7614208498767,18.6900903451094,40980535
"tt0182000",2001,11.6266290799823,0.098580213636188,-1.49435475814712,-0.147313811306397,-0.687388510521521,-0.304776933793171,77608657.25,21.9457928802589,45,13500000,112041,16.4182003174827,18.167189554316,212098375
"tt0183505",2000,17.0022509671717,0.317717237210582,1.23522890236207,0.392453514181136,0.440632232460536,-0.183792791784277,89351686.25,84.3244336569579,48,51000000,24209385,17.7473362102964,18.3080906829952,196298840
"tt0183523",2000,16.9446913207064,0.989703236254973,0.597972016640078,0.591814840058598,1.01209119051316,-1.15166592785543,137641835.75,69.7613268608414,24,100000000,22855247,18.4206807539524,18.7401654833991,23017068
"tt0183649",2002,16.5249657050009,-0.559373052978014,1.72379251474893,-0.964243081675755,-0.719418244898598,0.784080344286876,50837128.75,95.4894822006473,72,13000000,15021088,16.3804599923489,17.7441375461615,109149797
"tt0183790",2001,16.6195611248801,0.471900939873409,-0.30480857146607,-0.14383945135631,0.646491208127661,0.259815728915001,98663733.5,49.1302588996764,59,65000000,16511391,17.9898978432445,18.4072280052732,187495391
"tt0184858",2000,15.9108693700799,1.3774799516884,-1.06287874177285,-1.4640941578679,0.275854493699075,-1.11133788051913,176617841.25,31.8062297734628,25,42000000,8128356,17.5531802000572,18.989498873024,113157446
"tt0184894",2000,16.5632323321056,0.0693737619735394,-1.40673193636034,-0.0975902865136387,0.504714531594075,1.10670472297726,76164826.75,23.9482200647249,80,55000000,15607034,17.8228437613786,18.1484103360129,70940191
"tt0184907",2000,16.4779927980203,-1.5281142101135,-0.272060648172026,0.415739742484363,-0.719418244898598,0.0178474448972129,27268821.25,49.878640776699,53,13000000,14331819,16.3804599923489,17.1212545654036,26133533
"tt0185014",2000,15.5749052251463,1.03962415075533,1.23522890236207,1.28417379860661,0.504714531594075,1.14703277031356,142131567.5,84.3244336569579,81,55000000,5808919,17.8228437613786,18.7722637253259,112301234
"tt0185183",2000,16.2621006657131,-0.988093471966213,-0.393759011764766,0.389070709052632,0.745000183516978,-1.99855492191769,38589009.75,47.0974919093851,3,73000000,11548898,18.1059700128113,17.4684780983057,70273465
"tt0185431",2000,16.5920853876115,-0.855585628239439,0.773660199717601,-0.661932548019234,0.874163441664234,-1.27265006986432,42020922.75,73.7762944983819,21,85000000,16063904,18.2581618262193,17.5536782367187,119101073
"tt0186045",2000,15.5737528843807,-0.0543095248135623,-0.364993944006483,0.01982264765882,0.168281934479999,-0.95002569117394,70342323.25,47.754854368932,29,37000000,5802229,17.4264284976355,18.0688842275407,75805765
"tt0186151",2000,16.0155738800271,-1.1186509586655,-1.40717447586432,1.57413707643525,0.0181230951526516,0.70342424961428,35481854.25,23.9381067961165,70,31000000,9025584,17.2494977947075,17.3845320040611,46198428
"tt0186566",2000,16.7110786249644,-0.200690817181002,0.80419542549178,-0.161394637115169,0.646491208127661,1.02604862830466,64023688,74.4741100323625,78,65000000,18093776,17.9898978432445,17.9747637134638,51050349
"tt0186589",2001,15.5889663658851,-2.63089717797222,0.834730651265955,-2.19609051478252,-0.861194911936383,-0.990353738510238,13419038.75,75.171925566343,28,11000000,5891176,16.2134059216717,16.4121851332965,8440400
"tt0186894",2000,16.2512021908457,0.756799750699971,1.01528676888719,0.7683687735828,0.121120509238345,0.0178474448972129,118498725.25,79.298139158576,53,35000000,11423716,17.3708586480251,18.5904127695365,113157446
"tt0186975",2000,15.8439887508185,-1.27335044329815,0.126224905404221,-0.160728539251732,-0.861194911936383,-1.99855492191769,32122363,58.9805825242719,3,11000000,7602507,16.2134059216717,17.2850630433383,92141630
"tt0187078",2000,17.0477388012057,0.136358566398106,0.732061486344079,0.0998228547931453,0.922673060627013,-0.385433028465767,79516916,72.8256472491909,43,90000000,25336048,18.3153202394057,18.1914803494403,63459808
"tt0187393",2000,16.9251834277838,-0.0138317154561556,-1.45319858427757,0.0201002293190156,1.0929797282409,1.91326566970322,72197119.75,22.8863268608414,100,110000000,22413710,18.5159909328476,18.094910724259,84191080
"tt0187738",2002,17.2976123374768,-1.32601993111424,-0.530946257996582,0.704045320453994,0.489141851053517,0.179159634242405,31052736.25,43.9623786407767,57,54000000,32528016,17.8044946230471,17.2511975186579,44808752
"tt0188160",2000,14.2928832190787,-0.798583907797661,0.83251795374609,-0.664835440814265,-0.443236406906721,-0.788713501828748,43589606,75.121359223301,33,18000000,1611833,16.705882371416,17.5903293083446,6537179
"tt0189192",2001,14.636386704584,-0.358931053905342,-0.424294237538945,0.152292377845817,0.121120509238345,-0.788713501828748,57829992.25,46.3996763754045,33,35000000,2272489,17.3708586480251,17.873018113413,40693103
"tt0190138",2000,16.435171779072,-0.41071137492108,0.834730651265955,-0.342833373470209,0.261590506293481,-0.385433028465767,55936310.5,75.171925566343,43,41300000,13731070,17.5363730821443,17.8397243068463,77458926
"tt0190332",2000,13.4048409298069,1.30138295932592,-1.4996652321948,-1.95163877787187,-0.49174602365071,1.83260957503062,168184118.75,21.8244336569579,98,17000000,663205,16.648723960844,18.9405698881446,92141630
"tt0190374",2000,15.794775761774,-0.754447593267365,-0.390661235236951,0.294733428707374,0.334407865694706,-1.7162585905636,44844348.75,47.168284789644,10,45000000,7237422,17.6221730699568,17.6187081574849,30955
"tt0190865",2000,16.5568566473651,-0.407512069688411,0.0709074674075193,-0.0288956487996018,0.767939074010887,-0.183792791784277,56051495.25,57.7164239482201,48,75000000,15507845,18.1329986848339,17.8417814020414,58750053
"tt0191133",2003,16.2800761405233,-0.450403755046738,-1.15890981413513,0.521977332046977,-0.00970520990636785,-0.425761075802065,54526796,29.6116504854369,42,30000000,11758372,17.2167079729598,17.8142028268679,92141630
"tt0191397",2000,16.2169644912127,-0.367489550327403,0.676744048347382,-0.248696366013926,0.42382599463787,-0.466089123138363,57512630.25,71.5614886731392,41,50000000,11039214,17.7275335833924,17.8675151555558,111141879
"tt0191754",2000,16.1486901302934,1.12948890310895,1.23522890236207,1.3951773380174,0.295824527380581,-0.788713501828748,150586032.5,84.3244336569579,33,43000000,10310672,17.5767106969137,18.8300451299857,158850336
"tt0192071",2001,15.2349925659905,-0.733819904681609,0.859512863488477,-0.630727647557731,-0.272929746150911,-0.385433028465767,45443091.5,75.7382686084142,43,22000000,4134977,16.9065530567771,17.6319713868396,40811587
"tt0192111",2001,15.3850835177674,-0.761204787999553,-0.340211731783961,0.258970799167571,-0.656523755280345,0.0178474448972129,44649933.75,48.3211974110032,53,14000000,4804595,16.4545679590081,17.6143634039195,63891339
"tt0192255",2000,15.5594143262761,-0.593105375249713,-1.46691730890075,0.87003654095588,0.121120509238345,-1.55494640121841,49746380,22.5728155339806,14,35000000,5719627,17.3708586480251,17.7224482752043,15198641
